DESCRIPTION,Month,ENCOUNTERCLASS,DISPENSES,TOTALCOST,RandomState,CityLookup,Year
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, August 1, 2005",urgentcare,2,521.56,Ohio,,2005
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, December 1, 2006",emergency,2,521.56,Texas,,2006
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, December 1, 2006",urgentcare,2,521.56,Ohio,,2006
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, May 1, 2015",wellness,2,521.56,Florida,,2015
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, September 1, 2015",wellness,2,521.56,Florida,,2015
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, May 1, 2016",wellness,2,521.56,Florida,,2016
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, October 1, 2016",wellness,2,521.56,Florida,,2016
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, April 1, 2017",outpatient,2,521.56,California,,2017
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, May 1, 2017",wellness,2,521.56,Florida,,2017
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Thursday, June 1, 2017",wellness,2,521.56,Florida,,2017
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, July 1, 2017",wellness,2,521.56,Florida,,2017
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, October 1, 2017",wellness,2,521.56,Florida,,2017
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Thursday, February 1, 2018",wellness,2,521.56,Florida,,2018
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, April 1, 2018",wellness,2,521.56,Florida,,2018
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, June 1, 2018",wellness,2,521.56,Florida,,2018
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, July 1, 2018",wellness,2,521.56,Florida,,2018
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, October 1, 2018",wellness,2,521.56,Florida,,2018
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, January 1, 2019",wellness,2,521.56,Florida,,2019
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, June 1, 2019",wellness,2,521.56,Florida,,2019
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, December 1, 2019",urgentcare,2,521.56,Ohio,,2019
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Wednesday, January 1, 2020",wellness,2,521.56,Florida,,2020
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, June 1, 2020",wellness,2,521.56,Florida,,2020
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, September 1, 2020",outpatient,2,521.56,California,,2020
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, September 1, 2020",urgentcare,2,521.56,Ohio,,2020
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, December 1, 2020",outpatient,2,521.56,California,,2020
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Thursday, April 1, 2021",outpatient,2,521.56,California,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, June 1, 2021",wellness,2,521.56,Florida,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, October 1, 2021",outpatient,2,521.56,California,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, October 1, 2021",urgentcare,2,521.56,Ohio,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, November 1, 2021",outpatient,2,521.56,California,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, November 1, 2021",wellness,2,521.56,Florida,,2021
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, May 1, 2022",urgentcare,2,521.56,Ohio,,2022
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, May 1, 2022",wellness,2,521.56,Florida,,2022
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Wednesday, June 1, 2022",urgentcare,2,521.56,Ohio,,2022
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, July 1, 2022",wellness,2,521.56,Florida,,2022
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, November 1, 2022",wellness,2,521.56,Florida,,2022
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Wednesday, February 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, April 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, May 1, 2023",outpatient,2,521.56,California,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, May 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, July 1, 2023",outpatient,2,521.56,California,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Saturday, July 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, August 1, 2023",emergency,2,521.56,Texas,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, October 1, 2023",outpatient,2,521.56,California,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, October 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Wednesday, November 1, 2023",wellness,2,521.56,Florida,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, December 1, 2023",outpatient,2,521.56,California,,2023
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Thursday, February 1, 2024",wellness,2,521.56,Florida,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, April 1, 2024",wellness,2,521.56,Florida,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Wednesday, May 1, 2024",wellness,2,521.56,Florida,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, July 1, 2024",urgentcare,2,521.56,Ohio,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Monday, July 1, 2024",wellness,2,521.56,Florida,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Thursday, August 1, 2024",wellness,2,521.56,Florida,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Sunday, September 1, 2024",urgentcare,2,521.56,Ohio,,2024
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Tuesday, July 1, 2025",wellness,2,521.56,Florida,,2025
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, August 1, 2025",outpatient,2,521.56,California,,2025
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],"Friday, August 1, 2025",wellness,2,521.56,Florida,,2025
albuterol 0.83 MG/ML Inhalation Solution,"Friday, September 1, 2000",urgentcare,2,521.56,Ohio,,2000
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, May 1, 2001",outpatient,2,521.56,California,,2001
albuterol 0.83 MG/ML Inhalation Solution,"Friday, March 1, 2002",outpatient,2,521.56,California,,2002
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, June 1, 2002",urgentcare,2,521.56,Ohio,,2002
albuterol 0.83 MG/ML Inhalation Solution,"Monday, September 1, 2003",urgentcare,2,521.56,Ohio,,2003
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, October 1, 2003",emergency,2,521.56,Texas,,2003
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, October 1, 2003",urgentcare,2,521.56,Ohio,,2003
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, November 1, 2003",outpatient,2,521.56,California,,2003
albuterol 0.83 MG/ML Inhalation Solution,"Monday, December 1, 2003",urgentcare,2,521.56,Ohio,,2003
albuterol 0.83 MG/ML Inhalation Solution,"Friday, July 1, 2005",urgentcare,2,521.56,Ohio,,2005
albuterol 0.83 MG/ML Inhalation Solution,"Monday, August 1, 2005",urgentcare,2,521.56,Ohio,,2005
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, September 1, 2005",outpatient,2,521.56,California,,2005
albuterol 0.83 MG/ML Inhalation Solution,"Friday, December 1, 2006",emergency,2,521.56,Texas,,2006
albuterol 0.83 MG/ML Inhalation Solution,"Friday, December 1, 2006",urgentcare,2,521.56,Ohio,,2006
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, February 1, 2015",wellness,2,521.56,Florida,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Friday, May 1, 2015",wellness,2,521.56,Florida,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Monday, June 1, 2015",wellness,2,521.56,Florida,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, October 1, 2015",wellness,2,521.56,Florida,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, December 1, 2015",outpatient,2,521.56,California,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, December 1, 2015",wellness,2,521.56,Florida,,2015
albuterol 0.83 MG/ML Inhalation Solution,"Friday, January 1, 2016",wellness,2,521.56,Florida,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Monday, February 1, 2016",wellness,2,521.56,Florida,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, March 1, 2016",urgentcare,2,521.56,Ohio,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Friday, April 1, 2016",wellness,2,521.56,Florida,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, June 1, 2016",outpatient,2,521.56,California,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Friday, July 1, 2016",wellness,2,521.56,Florida,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, October 1, 2016",wellness,2,521.56,Florida,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, November 1, 2016",urgentcare,2,521.56,Ohio,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, December 1, 2016",outpatient,2,521.56,California,,2016
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, January 1, 2017",urgentcare,2,521.56,Ohio,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, February 1, 2017",wellness,2,521.56,Florida,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, April 1, 2017",wellness,2,521.56,Florida,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Monday, May 1, 2017",outpatient,2,521.56,California,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Monday, May 1, 2017",urgentcare,2,521.56,Ohio,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, June 1, 2017",urgentcare,2,521.56,Ohio,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, July 1, 2017",wellness,2,521.56,Florida,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, August 1, 2017",outpatient,2,521.56,California,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, August 1, 2017",urgentcare,2,521.56,Ohio,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, October 1, 2017",wellness,2,521.56,Florida,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Friday, December 1, 2017",wellness,2,521.56,Florida,,2017
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, February 1, 2018",urgentcare,2,521.56,Ohio,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, February 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, April 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, May 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Friday, June 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, July 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, August 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, September 1, 2018",outpatient,2,521.56,California,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, November 1, 2018",urgentcare,2,521.56,Ohio,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, November 1, 2018",wellness,2,521.56,Florida,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, December 1, 2018",urgentcare,2,521.56,Ohio,,2018
albuterol 0.83 MG/ML Inhalation Solution,"Friday, February 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Friday, March 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Monday, April 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Monday, April 1, 2019",urgentcare,2,521.56,Ohio,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, May 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, May 1, 2019",wellness,2,521.56,Florida,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, June 1, 2019",urgentcare,2,521.56,Ohio,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, June 1, 2019",wellness,2,521.56,Florida,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, August 1, 2019",wellness,2,521.56,Florida,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Friday, November 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, December 1, 2019",outpatient,2,521.56,California,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, December 1, 2019",wellness,2,521.56,Florida,,2019
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, January 1, 2020",urgentcare,2,521.56,Ohio,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, March 1, 2020",urgentcare,2,521.56,Ohio,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, March 1, 2020",wellness,2,521.56,Florida,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, April 1, 2020",outpatient,2,521.56,California,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Friday, May 1, 2020",wellness,2,521.56,Florida,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, July 1, 2020",outpatient,2,521.56,California,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, July 1, 2020",urgentcare,2,521.56,Ohio,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, August 1, 2020",outpatient,2,521.56,California,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, August 1, 2020",wellness,2,521.56,Florida,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, October 1, 2020",urgentcare,2,521.56,Ohio,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, November 1, 2020",wellness,2,521.56,Florida,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, December 1, 2020",urgentcare,2,521.56,Ohio,,2020
albuterol 0.83 MG/ML Inhalation Solution,"Friday, January 1, 2021",urgentcare,2,521.56,Ohio,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Monday, February 1, 2021",wellness,2,521.56,Florida,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Monday, March 1, 2021",outpatient,2,521.56,California,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Monday, March 1, 2021",wellness,2,521.56,Florida,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, April 1, 2021",outpatient,2,521.56,California,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, May 1, 2021",wellness,2,521.56,Florida,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, June 1, 2021",urgentcare,2,521.56,Ohio,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, July 1, 2021",wellness,2,521.56,Florida,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, September 1, 2021",outpatient,2,521.56,California,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Friday, October 1, 2021",outpatient,2,521.56,California,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Monday, November 1, 2021",wellness,2,521.56,Florida,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, December 1, 2021",outpatient,2,521.56,California,,2021
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, January 1, 2022",wellness,2,521.56,Florida,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, March 1, 2022",wellness,2,521.56,Florida,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Friday, April 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, June 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, June 1, 2022",wellness,2,521.56,Florida,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Friday, July 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Friday, July 1, 2022",wellness,2,521.56,Florida,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Monday, August 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, September 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, September 1, 2022",urgentcare,2,521.56,Ohio,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, October 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, November 1, 2022",outpatient,2,521.56,California,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, November 1, 2022",wellness,2,521.56,Florida,,2022
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, March 1, 2023",wellness,2,521.56,Florida,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Monday, May 1, 2023",urgentcare,2,521.56,Ohio,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Monday, May 1, 2023",wellness,2,521.56,Florida,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, June 1, 2023",outpatient,2,521.56,California,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, June 1, 2023",wellness,2,521.56,Florida,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, July 1, 2023",wellness,2,521.56,Florida,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Tuesday, August 1, 2023",emergency,2,521.56,Texas,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Friday, September 1, 2023",wellness,2,521.56,Florida,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, November 1, 2023",urgentcare,2,521.56,Ohio,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Friday, December 1, 2023",outpatient,2,521.56,California,,2023
albuterol 0.83 MG/ML Inhalation Solution,"Monday, April 1, 2024",urgentcare,2,521.56,Ohio,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, May 1, 2024",outpatient,2,521.56,California,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, May 1, 2024",wellness,2,521.56,Florida,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, June 1, 2024",outpatient,2,521.56,California,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Monday, July 1, 2024",wellness,2,521.56,Florida,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Thursday, August 1, 2024",wellness,2,521.56,Florida,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, September 1, 2024",outpatient,2,521.56,California,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Friday, November 1, 2024",outpatient,2,521.56,California,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Sunday, December 1, 2024",outpatient,2,521.56,California,,2024
albuterol 0.83 MG/ML Inhalation Solution,"Wednesday, January 1, 2025",urgentcare,2,521.56,Ohio,,2025
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, February 1, 2025",outpatient,2,521.56,California,,2025
albuterol 0.83 MG/ML Inhalation Solution,"Saturday, March 1, 2025",outpatient,2,521.56,California,,2025
