Medicine,Year,Type,Value
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2015,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2015,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2015,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2015,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2015,Actual,3
carvedilol 25 MG Oral Tablet,2015,Actual,3
carvedilol 25 MG Oral Tablet,2015,Actual,3
carvedilol 25 MG Oral Tablet,2015,Actual,3
losartan potassium 50 MG Oral Tablet,2015,Actual,3
losartan potassium 50 MG Oral Tablet,2015,Actual,3
losartan potassium 50 MG Oral Tablet,2015,Actual,3
sacubitril 97 MG / valsartan 103 MG Oral Tablet,2015,Actual,3
sacubitril 97 MG / valsartan 103 MG Oral Tablet,2015,Actual,3
sacubitril 97 MG / valsartan 103 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2015,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2025,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,2025,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,2025,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,2025,Actual,3
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2025,Actual,3
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2025,Actual,3
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2025,Actual,3
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2025,Actual,3
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2025,Actual,3
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2025,Actual,3
Acetaminophen 325 MG Oral Tablet,2025,Actual,3
Acetaminophen 325 MG Oral Tablet,2025,Actual,3
Acetaminophen 325 MG Oral Tablet,2025,Actual,3
Acetaminophen 325 MG Oral Tablet,2025,Actual,3
Alendronic acid 10 MG Oral Tablet,2025,Actual,3
Alendronic acid 10 MG Oral Tablet,2025,Actual,3
Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,2025,Actual,3
Clopidogrel 75 MG Oral Tablet,2025,Actual,3
Clopidogrel 75 MG Oral Tablet,2025,Actual,3
Digoxin 0.125 MG Oral Tablet,2025,Actual,3
Ibuprofen 100 MG Oral Tablet,2025,Actual,3
Ibuprofen 200 MG Oral Tablet,2025,Actual,3
Ibuprofen 200 MG Oral Tablet,2025,Actual,3
Naproxen sodium 220 MG Oral Tablet,2025,Actual,3
Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,2025,Actual,3
Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,2025,Actual,3
Penicillin V Potassium 250 MG Oral Tablet,2025,Actual,3
Seasonique 91 Day Pack,2025,Actual,3
Simvastatin 20 MG Oral Tablet,2025,Actual,3
Simvastatin 20 MG Oral Tablet,2025,Actual,3
Trinessa 28 Day Pack,2025,Actual,3
Warfarin Sodium 5 MG Oral Tablet,2025,Actual,3
Albuterol 5 MG/ML Inhalation Solution,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
amLODIPine 2.5 MG Oral Tablet,2025,Actual,3
lisinopril 10 MG Oral Tablet,2025,Actual,3
lisinopril 10 MG Oral Tablet,2025,Actual,3
lisinopril 10 MG Oral Tablet,2025,Actual,3
lisinopril 10 MG Oral Tablet,2025,Actual,3
1 ML tacrolimus 5 MG/ML Injection,2025,Actual,3
120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],2025,Actual,3
24 HR tacrolimus 1 MG Extended Release Oral Tablet,2025,Actual,3
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],2025,Actual,3
albuterol 0.83 MG/ML Inhalation Solution,2025,Actual,3
albuterol 0.83 MG/ML Inhalation Solution,2025,Actual,3
budesonide 0.125 MG/ML Inhalation Suspension,2025,Actual,3
budesonide 0.25 MG/ML Inhalation Suspension,2025,Actual,3
tropicamide 5 MG/ML Ophthalmic Solution,2025,Actual,3
tropicamide 5 MG/ML Ophthalmic Solution,2025,Actual,3
tropicamide 5 MG/ML Ophthalmic Solution,2025,Actual,3
verapamil hydrochloride 80 MG Oral Tablet,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2025,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2025,Actual,3
buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2025,Actual,3
24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2025,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2025,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2025,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2025,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,2014,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,2014,Actual,3
amLODIPine 2.5 MG Oral Tablet,2014,Actual,3
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,3
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,3
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,3
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,3
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,3
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,3
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2014,Actual,3
Alendronic acid 10 MG Oral Tablet,2014,Actual,3
Alendronic acid 10 MG Oral Tablet,2014,Actual,3
Alendronic acid 10 MG Oral Tablet,2014,Actual,3
Furosemide 40 MG Oral Tablet,2014,Actual,3
Albuterol 5 MG/ML Inhalation Solution,2014,Actual,3
amLODIPine 2.5 MG Oral Tablet,2014,Actual,3
1 ML tacrolimus 5 MG/ML Injection,2014,Actual,3
albuterol 0.83 MG/ML Inhalation Solution,2014,Actual,3
albuterol 0.83 MG/ML Inhalation Solution,2014,Actual,3
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,3
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,3
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,3
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,3
tropicamide 5 MG/ML Ophthalmic Solution,2014,Actual,3
tropicamide 5 MG/ML Ophthalmic Solution,2014,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2014,Actual,3
24 HR tacrolimus 5 MG Extended Release Oral Capsule,2014,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2014,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
carvedilol 25 MG Oral Tablet,2014,Actual,3
losartan potassium 50 MG Oral Tablet,2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2014,Actual,3
12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,2014,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2014,Actual,3
72 HR Fentanyl 0.025 MG/HR Transdermal System,2014,Actual,3
Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2014,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2014,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2014,Actual,3
Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Acetaminophen 325 MG Oral Tablet [Tylenol],2014,Actual,3
Ibuprofen 400 MG Oral Tablet [Ibu],2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
tramadol hydrochloride 50 MG Oral Tablet,2014,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1968,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1990,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1993,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1994,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1994,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1994,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1994,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1995,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1996,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1996,Actual,3
Hydrochlorothiazide 25 MG Oral Tablet,1997,Actual,3
